Product Name,Price,Color,Image URLs,Highlights,Specifications,Selling Points
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Lavender,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Blush,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Sky Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Daffodil,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Ivory,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Sage,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Green Embroidered Floral A-Line Evening Gown Elegant Dress Formal Wedding Floor Length Half Sleeve Shirt Collar Satin with Slit Appliques,$163.99,Vibrant Yellow,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/lulojl1733378446358.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/qtrcrg1747720433818.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/nohklb1733378447217.jpg","['[Fabric]: Crafted from luxurious satin, this gown offers a smooth, silky texture that drapes beautifully. The fabric’s subtle sheen complements the vivid green hue, enhanced by exquisite embroidery and appliques, creating an effortlessly elegant and sophisticated look.', '[Silhouette]: The dress features an A-line silhouette, known for its flattering fit that cinches at the waist and flows gracefully to the floor-length hem. The built-in bra provides added support and comfort, allowing you to enjoy any occasion with confidence.', '[Design Highlights]: This elegant evening gown boasts a classy shirt collar and an alluring slit that adds a contemporary twist. The intricately embroidered floral patterns, along with the tailored bodice and three-quarter length sleeves, lend a sophisticated yet modern vibe to the ensemble.', '[Occasions]: Perfect for formal events such as weddings or evening gatherings, this gown combines both timeless and trendy elements, making it a standout choice for any significant occasion where style and elegance are paramount.', '[Size Range]: Available in a wide range of sizes, this gown is offered from US 0 to US 26W, catering to various body types. For a perfect fit, the option for custom measurements ensures that every detail is tailored to your unique shape and preferences.']",,
Jacquard Brocade Floral A-Line Cocktail Dresses Elegant Dress Formal Wedding Ankle Length Short Sleeve V Neck Nylon with Bow(s) Pocket Wedding Guest Dress,$139.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/hazbcy1751356278245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/khthec1751356480081.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/yedahq1751356330170.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zylshz1748252117062.jpg",,"['Occasion: Wedding, Formal', 'Style: Elegant, Vintage', 'Silhouette: A-Line', 'Hemline / Train: Ankle Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket, Bow(s)', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings']",
Jacquard Brocade Floral A-Line Cocktail Dresses Elegant Dress Formal Wedding Ankle Length Short Sleeve V Neck Nylon with Bow(s) Pocket Wedding Guest Dress,$139.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/hazbcy1751356278245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/khthec1751356480081.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/yedahq1751356330170.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zylshz1748252117062.jpg",,"['Occasion: Wedding, Formal', 'Style: Elegant, Vintage', 'Silhouette: A-Line', 'Hemline / Train: Ankle Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket, Bow(s)', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings']",
Jacquard Brocade Floral A-Line Cocktail Dresses Elegant Dress Formal Wedding Ankle Length Short Sleeve V Neck Nylon with Bow(s) Pocket Wedding Guest Dress,$139.99,Sky Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/hazbcy1751356278245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/khthec1751356480081.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/yedahq1751356330170.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zylshz1748252117062.jpg",,"['Occasion: Wedding, Formal', 'Style: Elegant, Vintage', 'Silhouette: A-Line', 'Hemline / Train: Ankle Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket, Bow(s)', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings']",
Jacquard Brocade Floral A-Line Cocktail Dresses Elegant Dress Formal Wedding Ankle Length Short Sleeve V Neck Nylon with Bow(s) Pocket Wedding Guest Dress,$139.99,Dusty Rose,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/hazbcy1751356278245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/khthec1751356480081.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/yedahq1751356330170.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/zylshz1748252117062.jpg",,"['Occasion: Wedding, Formal', 'Style: Elegant, Vintage', 'Silhouette: A-Line', 'Hemline / Train: Ankle Length', 'Neckline: V Neck', 'Fabric: Nylon', 'Closure: Zipper UP', 'Sleeve Length: Short Sleeve', 'Embellishment: Pocket, Bow(s)', 'Built-In Bra: Yes', 'Boning: No', 'Tips: Professional dry cleaner only, Colors may vary slightly due to different monitor settings']",
Green Blue A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Floor Length Sleeveless One Shoulder Satin with Bow(s) Slit Embroidery,$162.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/wqcwzb1735870087259.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ryizva1734514958336.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/iqgitt1734514957159.jpg","['- Intricately crafted embroidery adds a touch of elegance and sophistication to your attire', '- Elevate your look with beautiful and detailed embroidery', '- Stand out from the crowd with unique and eye-catching embroidery designs', '- Enhance your wardrobe with exquisitely embroidered pieces', '- Transform any outfit into a statement piece with the artistry of embroidery.']",,
Green Blue A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Floor Length Sleeveless One Shoulder Satin with Bow(s) Slit Embroidery,$162.99,Clover,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/wqcwzb1735870087259.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ryizva1734514958336.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/iqgitt1734514957159.jpg","['- Intricately crafted embroidery adds a touch of elegance and sophistication to your attire', '- Elevate your look with beautiful and detailed embroidery', '- Stand out from the crowd with unique and eye-catching embroidery designs', '- Enhance your wardrobe with exquisitely embroidered pieces', '- Transform any outfit into a statement piece with the artistry of embroidery.']",,
Green Blue A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Floor Length Sleeveless One Shoulder Satin with Bow(s) Slit Embroidery,$162.99,Dark Green,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/wqcwzb1735870087259.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ryizva1734514958336.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/iqgitt1734514957159.jpg","['- Intricately crafted embroidery adds a touch of elegance and sophistication to your attire', '- Elevate your look with beautiful and detailed embroidery', '- Stand out from the crowd with unique and eye-catching embroidery designs', '- Enhance your wardrobe with exquisitely embroidered pieces', '- Transform any outfit into a statement piece with the artistry of embroidery.']",,
Green Blue A-Line Evening Gown Elegant Dress Beach Wedding Formal Wedding Floor Length Sleeveless One Shoulder Satin with Bow(s) Slit Embroidery,$162.99,Mint Green,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/wqcwzb1735870087259.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/ryizva1734514958336.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/tnbghz1739328955245.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/iqgitt1734514957159.jpg","['- Intricately crafted embroidery adds a touch of elegance and sophistication to your attire', '- Elevate your look with beautiful and detailed embroidery', '- Stand out from the crowd with unique and eye-catching embroidery designs', '- Enhance your wardrobe with exquisitely embroidered pieces', '- Transform any outfit into a statement piece with the artistry of embroidery.']",,
